FOLD,N_LABELS,N_TRAIN_PAIRS,N_EFFECTIVE_SOURCE_DRAWS,N_CONNECTED_COMPONENTS,LARGEST_COMPONENT_LABEL_FRACTION,LARGEST_COMPONENT_PAIR_FRACTION,LSQR_ISTOP,LSQR_ITERS,LSQR_ACOND,LSQR_R1NORM,LSQR_ARNORM,N_HOLDOUT_PAIRS,N_HOLDOUT_SAME_COMPONENT,N_HOLDOUT_CROSS_COMPONENT,BEFORE_RAW_WIDTH_KMS,AFTER_RAW_WIDTH_KMS,BEFORE_WIDTH_Z,AFTER_WIDTH_Z,BEFORE_TAIL_GT_3,AFTER_TAIL_GT_3,BEFORE_TAIL_GT_5,AFTER_TAIL_GT_5,BEFORE_MEAN_GAUSSIAN_PAIR_LOSS,AFTER_MEAN_GAUSSIAN_PAIR_LOSS,MACRO_WIDTH_BEFORE_Z,MACRO_WIDTH_AFTER_Z,MACRO_GAUSSIAN_PAIR_LOSS_BEFORE,MACRO_GAUSSIAN_PAIR_LOSS_AFTER,PERMUTATION,CONTROL
2,525,1328785,650101.0,1,1.0,1.0,2,153,623.5137559837611,831.095099728997,0.0034537123474171695,346600,345485,1115,3.642672371854689,3.4770495127888106,0.9381266320314482,0.8973859762028331,0.04288464043301446,0.03765431205406892,0.017801062274773145,0.016895089511845665,4.044248950137551,3.9689090482378404,0.9231648078303665,0.9084004604049408,3.8387012965308718,3.813260208093542,76,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
3,527,1327521,649818.0,1,1.0,1.0,2,139,545.9060912285421,830.9793398579436,0.0033036935818575005,348218,347285,933,3.6595075726319664,3.492642166362276,0.9404258077638228,0.899819043517512,0.04318931137250385,0.0377787695984566,0.018106166405113956,0.01719913039722418,4.034675314839656,3.9558018993564072,0.9252642735819993,0.9109684130643755,3.8451240716247495,3.8195875165678523,76,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
4,525,1328186,649826.0,1,1.0,1.0,2,151,607.5585059646028,831.3129333509203,0.0035072858065966377,347113,345954,1159,3.6354026725194863,3.4671299636241466,0.9359793874076248,0.8961322219351222,0.042875642426449756,0.037357567769125376,0.018230747440411154,0.017383814033079543,4.039876217436012,3.9639949350770043,0.9247285343883948,0.9087416813177319,3.9027945866085503,3.879544550819954,76,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
0,528,1318684,648098.0,1,1.0,1.0,2,124,422.27739062683474,841.3657675270725,0.0032591816420852004,348461,347578,883,3.6610443852660692,3.51100845952583,0.9363392583552672,0.9023898359295222,0.042413501429894876,0.03841439907013677,0.017895263796903142,0.016885418524762788,4.076339219696648,4.014701793117692,0.9390315259879826,0.9236319266215203,3.9754658604601727,3.9497040688060205,77,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
1,527,1320621,648661.0,1,1.0,1.0,2,128,446.44719585314783,841.7789485594043,0.003641559428037811,346290,345314,976,3.6599565359848034,3.508235793028037,0.9349960651577363,0.9005985520326936,0.04259890997758562,0.03854752486143047,0.018047342418784064,0.017135129186769144,4.073855719281556,4.012224257873408,0.9342015627421443,0.9175237577765696,3.947365124473802,3.921985962538795,77,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
2,528,1320318,649130.0,1,1.0,1.0,2,130,452.8458589808033,841.8259726003707,0.0031305554366526126,346600,345789,811,3.6441679563414056,3.509569086042585,0.9339631784432392,0.9025919885856597,0.04232349785562872,0.038303705438865895,0.017475975233451613,0.01654187958552759,4.025974942112719,3.9664707730977784,0.9267775284422973,0.9106338232644906,3.8413756405319006,3.8173273657646654,77,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
3,529,1319109,648817.0,1,1.0,1.0,2,129,447.45145129361447,841.8606780775549,0.003133625057795878,348218,347372,846,3.6588491906658023,3.5075726813811583,0.9359046678506762,0.9009593373081923,0.04251062261782757,0.03838248333198991,0.017825270891148395,0.017056642446714187,4.013679320144878,3.9525673528090115,0.9279428573227193,0.9110726764678665,3.847739426163944,3.8231034242387096,77,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
4,527,1319462,648823.0,1,1.0,1.0,2,130,451.4946411784969,842.2177410954176,0.002859704129538044,347113,346199,914,3.634272807954967,3.495451662859008,0.931110252991862,0.8989143738076296,0.04213183746920124,0.03812258267643754,0.01792610608349533,0.016915126849008807,4.018322297143948,3.956870562793576,0.9258376694217421,0.9096120407041166,3.8974627540807845,3.8746887724979477,77,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
0,524,1317879,646735.0,1,1.0,1.0,2,127,436.1701737895825,834.2380164222762,0.003344463398665986,348461,347456,1005,3.661492388897812,3.494690929418758,0.9382902141086895,0.9006736118984242,0.04288312764781728,0.03900349972370602,0.018094377417572298,0.017135982685577453,4.088121866354877,4.020841047802207,0.933855443782945,0.9248367139966843,3.9606496856451496,3.938322106369744,78,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
1,523,1319891,647318.0,1,1.0,1.0,2,131,459.1207801634394,834.5227239752705,0.0031037080931441197,346290,345236,1054,3.6602656411252656,3.4928558820979907,0.9369637856399637,0.8978556070778674,0.0431328134956957,0.03923403121343081,0.018317904274177663,0.01734755355756642,4.089415249623221,4.020944098297021,0.9290338707471978,0.9170547334954691,3.939696083173811,3.9168187932956937,78,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
2,522,1319303,647720.0,1,1.0,1.0,2,132,466.3500138090777,835.0212408524496,0.003391806891019646,346600,345577,1023,3.644219602204352,3.4854847297059557,0.9361515781194012,0.8984135152626487,0.04285875506761156,0.03890015828599704,0.017790535828483955,0.016719862722345526,4.039095568862346,3.973318876765322,0.921701554345779,0.9124184784089806,3.8326138501350786,3.812175511019511,78,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
3,524,1318165,647460.0,1,1.0,1.0,2,132,466.1762123265911,834.5352425592972,0.003099359490578789,348218,347198,1020,3.658992252961343,3.494739705059463,0.9384307762368829,0.8993737423688893,0.04316845143117184,0.03874158261280307,0.018084781594364024,0.01714295589260307,4.029813532185929,3.9619746189232345,0.9220307101367897,0.9101752816540446,3.8378014215559513,3.814745894208897,78,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
4,524,1319126,647582.0,1,1.0,1.0,2,124,422.35194756163526,835.6549679116291,0.0028851837101094083,347113,346141,972,3.634554519278706,3.4618323470879115,0.9329927895871202,0.8921251735816778,0.04270802938686836,0.03859120994045779,0.018140006529131194,0.017224194764561263,4.032262398230337,3.9631466678852276,0.9205221591149421,0.9080377942729267,3.8929900490033567,3.8720696623107442,78,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
0,529,1311682,647617.0,1,1.0,1.0,2,130,457.5808531412485,830.1964739208138,0.0029684457581720084,348461,347342,1119,3.660882505405115,3.4798069746485405,0.9413370814048517,0.9000606477598709,0.0428943231742778,0.038336855318389366,0.01811759015609975,0.01714160683130747,4.096356745150883,4.019406006849995,0.9390088163022362,0.9188019810378254,3.982064774410507,3.9491928979834157,79,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
1,531,1313885,648365.0,1,1.0,1.0,2,132,471.37248381772804,830.6406687804867,0.0033770438283089953,346290,345359,931,3.6610254292417057,3.4881551139411533,0.9414153929868296,0.9007742157949364,0.043221691051919885,0.03824715730587591,0.018302693718710097,0.017448510101083222,4.095104332355332,4.0183404063515225,0.9359296248948382,0.9182455154629023,3.955053148646169,3.923468169754473,79,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
2,531,1313666,648849.0,1,1.0,1.0,2,123,418.9084794195774,831.4045177882558,0.003099340165482992,346600,345631,969,3.6440766721128357,3.4704893391704243,0.9398069493356185,0.8978786395061031,0.04282312639780575,0.03806371534960695,0.017744357421643313,0.01677511565802836,4.043226210943236,3.9672925921663964,0.9279521801134584,0.9092794915420863,3.8464859551486406,3.8162410466608834,79,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
3,531,1312294,648496.0,1,1.0,1.0,2,125,430.5775462314279,830.4849450095813,0.00355077972259095,348218,347248,970,3.6595299856220884,3.472485744135908,0.9417318354447992,0.8982800611843456,0.0430700824770769,0.038312675666958486,0.018056259503294477,0.017175044924664793,4.032780991930999,3.9554128601159584,0.9294356347294034,0.9098000901355837,3.8544408918654844,3.823869316101685,79,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
4,528,1312499,648436.0,1,1.0,1.0,2,121,406.0729913586563,831.2888952567669,0.0033275259517908874,347113,345928,1185,3.633979975450379,3.4518555522779426,0.9361810770306096,0.8930215221742468,0.042673619944034596,0.03791829513656021,0.01820610069147337,0.01719143868088157,4.03938952740034,3.9649363308775247,0.9266505400105806,0.9064842722873512,3.9099863844297817,3.882758633521297,79,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
0,527,1325454,649532.0,1,1.0,1.0,2,143,550.8260712149702,852.3000645371683,0.0034250211224464873,348461,347470,991,3.6616290620372514,3.578238556213095,0.9192835533709522,0.9043019058744637,0.04092439635076409,0.03754280945117564,0.017184217342504388,0.016548191210752006,4.023659003616837,3.9785244727793514,0.9297127769852311,0.9219240812895902,3.9504693166459908,3.930044673599486,80,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
1,528,1327740,650064.0,1,1.0,1.0,2,139,523.2298835650598,852.1956779719612,0.003916658804152553,346290,345306,984,3.6602687154120392,3.5901678215981465,0.9187154936569504,0.9044295648041454,0.04096366700839255,0.03755799204184115,0.017419332418202985,0.016828552066862436,4.024406049810996,3.980377665358472,0.9261760009647565,0.9174407052672139,3.9273453805783145,3.910149035023751,80,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
2,527,1327228,650682.0,1,1.0,1.0,2,137,514.8081495455984,853.1105572251834,0.0038468658967216888,346600,345641,959,3.64344024258383,3.5820129826255624,0.9167480799570713,0.9042119672138971,0.040663578684241745,0.03728434994691023,0.016713873643462437,0.016172849864454737,3.9734787471714093,3.9308886742654314,0.9180612567859655,0.9130041235849932,3.8216064401573457,3.8047452980115835,80,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
3,526,1325424,650090.0,1,1.0,1.0,2,142,539.7742420638323,852.6509064763212,0.0034507572291775698,348218,347266,952,3.659189173860729,3.5836762535041906,0.9197578926885919,0.9030198173705264,0.040936918673293674,0.03763685474535371,0.01717991395644837,0.01662414402792096,3.9674123600958917,3.9236472755402927,0.9205606104309769,0.9123816331306428,3.8346185273926054,3.8189325525340725,80,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
4,527,1326682,650348.0,1,1.0,1.0,2,142,532.466397797896,853.7998008577287,0.0033257231140593015,347113,346107,1006,3.6334356192146062,3.5648543812957065,0.9145500609157312,0.8996670465515182,0.040565489862961455,0.037228371572952876,0.017162322634329846,0.016529570335185362,3.9680081075263596,3.925097744310949,0.9183965807077447,0.9127966021011189,3.8744661381670746,3.858231764913413,80,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
0,516,1319447,647223.0,1,1.0,1.0,2,111,359.273421253058,832.6580486450864,0.0034687094174925305,348461,347259,1202,3.6610221752740935,3.5113647116227216,0.9341944652701457,0.9011482944698284,0.04243806496015942,0.03854759703852168,0.01790594340247481,0.017272410506279173,4.076514016640642,4.01877706703886,0.9330240551736947,0.9212052199164988,3.968006449105896,3.944859258792565,81,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
1,517,1321807,647828.0,1,1.0,1.0,2,108,343.6661646447126,832.8588275246229,0.0029255937702153856,346290,345139,1151,3.6596359386519226,3.5154801925947563,0.9327795963893283,0.9015502017520556,0.04250461408302162,0.0385960439127424,0.017984058596681337,0.017430658372423864,4.071433727938585,4.017770456634939,0.92853125404022,0.9188512382300716,3.935402749254345,3.9167196826668302,81,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
2,515,1321085,648245.0,1,1.0,1.0,2,110,352.3112781301044,833.0941676083319,0.0034908267156055542,346600,345366,1234,3.6443758541586453,3.522802023804183,0.9322961399912135,0.9038113751948361,0.04237823063069324,0.038278232367980634,0.017506066028503096,0.016944343102679477,4.021482366629344,3.968102448213015,0.921489044009399,0.9125632652835858,3.824838491327115,3.807496379326865,81,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
3,516,1319672,647883.0,1,1.0,1.0,2,113,369.48944643472134,832.9399424042157,0.003171015656818803,348218,347057,1161,3.659091663833811,3.5253473872229,0.9341855274975371,0.9029551881843536,0.04258666443840637,0.03880054285030989,0.01784721241755677,0.017314158769308786,4.016260371495387,3.962384455423571,0.9236159313378801,0.9142614473936237,3.846143035713101,3.8282600547135264,81,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
4,515,1320457,648004.0,1,1.0,1.0,2,106,335.1754352739569,833.5348147686285,0.0033898710634122082,347113,345823,1290,3.633353923980196,3.491277888795338,0.9293142961934311,0.8974162110883355,0.04222102057989203,0.03830861452245802,0.017908004962075976,0.017257383112170097,4.018460142302305,3.9645494846693703,0.9202068282121658,0.9105764028814397,3.8916508206314666,3.875530729344154,81,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
0,531,1313282,646327.0,1,1.0,1.0,2,135,485.5309319760363,839.363901100124,0.0027371809324429936,348461,347608,853,3.66007887107597,3.5511959942083333,0.9246326977792145,0.8987758589857904,0.041506524590918505,0.03569825780764539,0.017442061172355066,0.01615037628593128,4.044709834914754,3.970297712682628,0.9316870680891505,0.9202939881775721,3.962380791725191,3.935018809936676,82,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
1,531,1315498,646900.0,1,1.0,1.0,2,132,472.46037786078017,839.8066731534652,0.003776590178586751,346290,345376,914,3.660712479504051,3.560378172642631,0.9236270141950904,0.8974415715886075,0.041499698878902994,0.035923167793940516,0.017583734828129343,0.01635608727879181,4.039920283186243,3.966311481536135,0.9271646650972688,0.9169777360905528,3.924088203927692,3.897883732261296,82,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
2,531,1314981,647417.0,1,1.0,1.0,2,135,494.94768949175983,839.6642974540279,0.003490313514130952,346600,345750,850,3.6430737731132257,3.552945742901607,0.9224646530886786,0.900547100505593,0.04134779464931309,0.035438900939985536,0.01704410701373825,0.01579464931308749,3.987621027274573,3.9186654719433713,0.9212937488215668,0.9147246924033009,3.8163242623025995,3.794228114673959,82,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
3,531,1313426,646949.0,1,1.0,1.0,2,135,491.72030100494015,839.1720039793965,0.003638971617267422,348218,347401,817,3.6587191621465474,3.5630944156193207,0.9248970377667565,0.901109475148276,0.04153701342252901,0.03561014504851742,0.01742942593717347,0.016111064734989248,3.9819343838774883,3.911548000314043,0.9220441331643365,0.9138491058611353,3.83355812082042,3.808793917778765,82,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
4,532,1314614,647235.0,1,1.0,1.0,2,135,489.6254762621322,840.6891129570001,0.00343204270810871,347113,346309,804,3.63381049028116,3.534194980115819,0.9201369354397032,0.8947907936754718,0.0411915370377322,0.03537014631441863,0.017403532683239534,0.016026150056741233,3.985902352462004,3.911805824577597,0.920561622304552,0.9125756881237215,3.8828808569104702,3.859915879424379,82,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
0,532,1310824,647055.0,1,1.0,1.0,2,139,540.2801150349353,835.2107025110681,0.0031613313528641965,348461,347758,703,3.660581580878671,3.4740815024127905,0.9405483643430441,0.8978423346440467,0.04292065171757371,0.038506662679219456,0.018087290587132432,0.017184363839221527,4.090665601076547,4.012581118341239,0.936623281045769,0.9184929351193921,3.964693403233786,3.9341332390673998,83,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
1,531,1312832,647494.0,1,1.0,1.0,2,135,519.7142805661017,834.9316643478654,0.0038094180457736867,346290,345513,777,3.6609550238888904,3.4857618788529674,0.9404802103264651,0.8990454924923252,0.043257417231768416,0.03864688159345669,0.018352420892991002,0.017437838807801732,4.095348998331527,4.017858206958074,0.9330348810551917,0.9152620987860897,3.94917961136842,3.9211154361021507,83,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
2,533,1312669,648131.0,1,1.0,1.0,2,142,565.9390983858283,835.6573475571857,0.0038384902459398904,346600,345943,657,3.644170279038722,3.4756962772390674,0.9394524857091543,0.89732998146056,0.04287122445027071,0.0383675923490286,0.017806401632638903,0.016921862850238334,4.044328495408783,3.969323798628048,0.9260798823218334,0.9124353828247539,3.8442232613467033,3.81767792753541,83,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
3,533,1311241,647776.0,1,1.0,1.0,2,137,532.2822545293191,835.3405004777784,0.003426234764415236,348218,347570,648,3.65888249976628,3.4757272038417772,0.9409341981291524,0.8960963293521715,0.043125125873924676,0.03832896970394453,0.018085565497597607,0.01721092154098455,4.034032684110909,3.9568804457541096,0.9266709779465891,0.9111716246161333,3.8501884671379485,3.8210395816095737,83,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
4,532,1312095,647886.0,1,1.0,1.0,2,136,529.1826919291009,836.6600028671879,0.0029024683614656374,347113,346389,724,3.6352279037377393,3.456622537891441,0.9358912261895465,0.8949815166862165,0.042818911685994644,0.038222922783344736,0.018196305309926122,0.017286923083585218,4.037077036500303,3.961893904162311,0.9246256466352746,0.9088812697473595,3.9004497824037987,3.875494815215005,83,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
0,530,1314952,644670.0,1,1.0,1.0,2,125,433.8551955957337,833.7368745986621,0.0032994304071135546,348461,347651,810,3.6605448447865196,3.5082611282226814,0.9348902460829582,0.8985771873172964,0.04230679618352889,0.0383861976522432,0.01783110073033013,0.01676681499549836,4.0721153295818,4.00438266991312,0.9365152066488164,0.9192204794938131,3.9683502549846215,3.9410935562042932,84,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
1,530,1316765,645267.0,1,1.0,1.0,2,125,436.2212089019056,833.9811739074369,0.003653110935481848,346290,345485,805,3.66006589131715,3.515335145726558,0.9342607131885835,0.8977985745064017,0.042522830224177605,0.03828241457660969,0.018023937363416648,0.017045602558721798,4.072903703079119,4.004644559876009,0.9334270657131104,0.918270251396435,3.9462457226546555,3.9185330388807493,84,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
2,529,1316429,645633.0,1,1.0,1.0,2,134,483.6607874784832,834.3439090096354,0.0031808902064021888,346600,345796,804,3.6437465902988304,3.503714720100083,0.9328165616864157,0.8980660643285723,0.04225323601198394,0.03805422850466749,0.017440918923295815,0.016382491411121008,4.0219552503599205,3.955935846637195,0.925779044081776,0.9106275376738636,3.838335745856954,3.8129409753052594,84,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
3,529,1314887,645229.0,1,1.0,1.0,2,126,438.08699237050513,834.3401190283058,0.003503502070040081,348218,347303,915,3.65912438826187,3.506862790793547,0.9352732423379345,0.8964455409395209,0.042441326449814715,0.038110813900254246,0.017771225702052675,0.016679959574204657,4.010727201188247,3.9431931298927707,0.9273075181347757,0.9106348489617062,3.843425032632114,3.818599525667129,84,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
4,529,1315920,645461.0,1,1.0,1.0,2,122,412.60681067708373,834.4117138503105,0.002910593496930763,347113,346158,955,3.6340022650913166,3.496599302877758,0.9306078935264757,0.8950181527647294,0.042191715921631165,0.03789021198412286,0.017931118159915414,0.016746687928633746,4.019487080176211,3.9533158517760305,0.9241347004326267,0.9096526362533739,3.8989465777119783,3.8748151771604404,84,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
0,527,1325228,645915.0,1,1.0,1.0,2,128,451.1547056830505,833.5726105154495,0.003294183059054482,348461,347601,860,3.6604871672007415,3.5063966723384636,0.9349420215643817,0.8994687135756154,0.04242507932946108,0.03662820302588313,0.017888325982951717,0.01689868556189424,4.075341449926108,3.993578177076283,0.935548223517753,0.9218615621595542,3.9704285078011297,3.9425962290288155,85,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
1,529,1327635,646490.0,1,1.0,1.0,2,150,588.9694870515023,833.3943497695648,0.0028949903694810335,346290,345573,717,3.660069667560184,3.5083231266298665,0.9340926989035301,0.898210764866116,0.04258145167591218,0.036770812534544076,0.01803381629930579,0.016968918289333945,4.073973933268605,3.9913470373389623,0.9311516422086018,0.9155508844250374,3.943345599570764,3.914834471070842,85,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
2,528,1326960,646948.0,1,1.0,1.0,2,139,527.3426682125095,834.067651015172,0.003554587147885327,346600,345884,716,3.6437376690805126,3.509557041972696,0.933332933750046,0.9000262563153052,0.042363913913335105,0.036523805668952594,0.017511651305061812,0.016517098217899644,4.026106707300178,3.9463891454959894,0.9240684287460098,0.9114623338684794,3.8386851580862236,3.8105600536323405,85,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
3,528,1325531,646500.0,1,1.0,1.0,2,143,550.99601212152,833.9853562937811,0.0035102117325034234,348218,347437,781,3.6589718191401945,3.504424493123367,0.934940899647565,0.8981006991304135,0.04252281708626312,0.03655914597466591,0.01782769250252564,0.016803046307675925,4.013701406367375,3.9340537839046092,0.9251652191125904,0.9093525432564663,3.8465027424241445,3.820568446724282,85,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
4,528,1326504,646688.0,1,1.0,1.0,2,148,575.8656040384672,834.4380961234094,0.003706956476371174,347113,346332,781,3.6339062965981492,3.4888491025520514,0.9301713193859341,0.8952604721846884,0.04218784287908712,0.036167607959992146,0.017890347989790143,0.016700738020165622,4.017303167386691,3.935504612215898,0.9226128142439699,0.9102012998326612,3.8938474060583457,3.867653927428298,85,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
0,519,1321323,646450.0,1,1.0,1.0,2,131,489.2482183124227,833.0770682783894,0.003460332585308471,348461,347371,1090,3.6606647786176905,3.522359408678583,0.9320967179592037,0.902259194251287,0.042153777949224314,0.03737214678254661,0.017724565378226736,0.017091236746878697,4.064423906679702,3.9947413032081562,0.933985335048208,0.9209434639854943,3.9637733427668618,3.935560634299654,86,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
1,519,1323470,647035.0,1,1.0,1.0,2,133,502.2692984435371,833.7373426492478,0.003096900302022189,346290,345069,1221,3.659889028500321,3.528310922854553,0.9312914547932891,0.9013812959129242,0.04226690893705317,0.03731717424631016,0.01792684941272615,0.017324071417600537,4.063792763253578,3.9954606044511003,0.9309185423362223,0.9189482945227301,3.9400340195066548,3.91556908760737,86,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
2,519,1323184,647571.0,1,1.0,1.0,2,141,544.6939517788533,833.963113177335,0.0030053159137448274,346600,345467,1133,3.6429430168084176,3.5212588596773013,0.929146072118388,0.9005351336792071,0.04194901394344467,0.03698471923512231,0.017307007615778063,0.016652820674623047,4.011715773997784,3.943208807909384,0.9216610003764275,0.9106010788723218,3.8289036510143286,3.8035393881377373,86,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
3,518,1321365,646982.0,1,1.0,1.0,2,137,519.4746466007058,833.1921327394143,0.0030015731488233157,348218,347022,1196,3.6589438248173707,3.520476905842834,0.9325322386039769,0.9017676163122845,0.04221922529407358,0.03693425777040072,0.01768763940038384,0.017068082138884565,4.005207998754983,3.9355948258465894,0.9245831258409041,0.9133560084011112,3.8426496370308225,3.817681678676482,86,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
4,520,1322821,647465.0,1,1.0,1.0,2,134,503.50646634005153,834.8473976640635,0.0027852880469225504,347113,345936,1177,3.6347519919828644,3.4984841821681503,0.9272105785820988,0.8966606803334118,0.04186034410989316,0.03691434253734795,0.01776629203089589,0.01703205217149993,4.0095632728533435,3.9397027624203056,0.9221334559170783,0.9074447480114936,3.8936000962460042,3.868126265242818,86,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
0,532,1319756,645075.0,1,1.0,1.0,2,131,462.4260206754918,833.4975100760854,0.0035437853146554356,348461,347606,855,3.6602427546384098,3.4822064990069723,0.9386740748639394,0.8974218937468412,0.042824347105631086,0.03798553534749113,0.018054924253321288,0.01722640000460291,4.088523722614988,4.010434325081946,0.9369279778877568,0.9191059450002622,3.972019984838262,3.941135980014527,87,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
1,531,1321793,645578.0,1,1.0,1.0,2,145,547.7591776705891,833.6907450365055,0.003116947593698724,346290,345361,929,3.6594205110862346,3.49047157725193,0.9379098279109824,0.8987388081625906,0.04309114231195763,0.03797475684863085,0.018279423559695508,0.017387603116738717,4.088550653182644,4.011592235699638,0.9325909156997018,0.9209647860964335,3.948822639724449,3.9220726011591274,87,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
2,531,1321345,646072.0,1,1.0,1.0,2,141,531.894158335468,834.0490948129063,0.0038156526889172116,346600,345731,869,3.643971031678541,3.4839190122127865,0.9372960536271224,0.8986753793141837,0.04277892349832673,0.03779528014554668,0.017730547737981262,0.01683100445143768,4.039267202293437,3.965266629425678,0.9252595027976865,0.9108783055221451,3.8414340339425297,3.8151466115284607,87,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
3,529,1319400,645442.0,1,1.0,1.0,2,141,520.4003802964022,833.2034614572312,0.0029137483853680433,348218,347242,976,3.6585043930799257,3.4857705445155087,0.9395928461353329,0.8983880578294758,0.04305066783396018,0.037794967198668365,0.018027773138042057,0.017186861036395367,4.027636526072193,3.95089096762589,0.9286901475121558,0.9129507393590872,3.8487812794672234,3.8219688142990837,87,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
4,532,1321074,645942.0,1,1.0,1.0,2,137,502.94686451556686,834.802473798338,0.0035675967430102208,347113,346241,872,3.6331899942984087,3.464809790855634,0.9338947681464409,0.8938076256303182,0.04263504322134005,0.03751433250250548,0.018137655563610317,0.017126798963727576,4.030897748176663,3.954724495091401,0.9244836086446804,0.9068016508703085,3.8978319517703075,3.8724415673330346,87,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
0,532,1308152,649924.0,1,1.0,1.0,2,140,521.732903299056,822.8844602618906,0.0027774842089636226,348461,347732,729,3.660689762064562,3.4441854238330545,0.949460744420024,0.9007601372248875,0.04395626516972841,0.038351374046679626,0.018580400998470085,0.01788733852507103,4.124678382111831,4.042795725414439,0.9391003259291169,0.9179482200794341,3.9819956823951124,3.9493577300036864,88,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
1,531,1310197,650323.0,1,1.0,1.0,2,152,593.6610955023381,823.1955617596032,0.0035522939741860523,346290,345482,808,3.659823964818133,3.4573538662042624,0.9487915672615904,0.90025508960716,0.04423964200739836,0.03848825698589217,0.01882876676643067,0.017983570779374902,4.124381301708429,4.039575035394105,0.9362036404039021,0.9175790290475502,3.9563856047638186,3.9247064495954285,88,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
2,532,1309886,650956.0,1,1.0,1.0,2,138,510.45741472637843,823.4997376794064,0.0033129965161974614,346600,345833,767,3.644111400833297,3.455784512813323,0.9482706118832702,0.9024308705225038,0.043749439758496156,0.03807907284729913,0.01824869228789618,0.01762122180358728,4.075205537154634,3.994165258465102,0.9289238620890963,0.912713722681049,3.8485202230578452,3.819027049760036,88,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
